name,instance,run_id,test/macro_example/precision,test_pretraining/micro/precision,test_pretraining/macro_types/recall,test_pretraining/macro_example/precision,test_incremental_computer-programming_language/macro_types/recall,test_pretraining/micro/recall,test_pretraining/macro_types/precision,epoch,test_pretraining/macro_example/recall,test_incremental/macro_example/precision,test_incremental/macro_example_exclusive/f1,test_incremental_computer-programming_language/macro_types/precision,test/micro/f1,test/micro/recall,test/macro_example/f1,test/macro_types/precision,test_incremental_only/macro_types/recall,threshold_pretraining,test_incremental/macro_types/f1,test_incremental_computer/macro_types/precision,test_incremental_only/macro_example_exclusive/precision,test_incremental/micro/f1,test_pretraining/macro_example/f1,test_incremental_only/micro/recall,test_incremental/macro_types/precision,test_incremental/macro_example_exclusive/precision,test_incremental/macro_types/recall,test_incremental_only/macro_example_exclusive/recall,test/micro/precision,test_pretraining/micro/f1,test_incremental_only/macro_types/precision,test_incremental_computer-algorithm/macro_types/f1,test/macro_types/f1,test/macro_example/recall,test_incremental/macro_example/f1,test_incremental/micro/precision,test_incremental_only/micro/precision,test_incremental_only/macro_example/recall,test/macro_types/recall,test_incremental_computer/macro_types/f1,threshold_incremental,test_incremental_only/micro/f1,test_incremental_computer-algorithm/macro_types/recall,test_incremental_computer-algorithm/macro_types/precision,test_pretraining/macro_types/f1,test_incremental_only/macro_types/f1,test_incremental_only/macro_example/f1,test_incremental/macro_example_exclusive/recall,test_incremental_computer/macro_types/recall,test_incremental_only/macro_example/precision,test_incremental_only/macro_example_exclusive/f1,test_incremental_computer-programming_language/macro_types/f1,test_incremental/micro/recall,test_incremental/macro_example/recall
smart_init_box_kenn_top_down_adapter_bert_ms,0,o3ijje3w,0.9176757335662842,0.8929359912872314,0.8208112120628357,0.9176757335662842,0.9333333373069764,0.8812636137008667,0.8733218908309937,10,0.9067095518112184,0.012642079032957554,0.718532383441925,0.4590163826942444,0.8870614171028137,0.8812636137008667,0.9121596813201904,0.8733218908309937,0.9333333373069764,0.25,0.7431164383888245,0.9803921580314636,0.46666666865348816,0.7235494256019592,0.9121596813201904,0.9333333373069764,0.6328083276748657,0.6055556535720825,0.8999999761581421,0.9333333373069764,0.8929359912872314,0.8870614171028137,0.4590163826942444,0.6153846383094788,0.8462527990341187,0.9067095518112184,0.015000675804913044,0.6127167344093323,0.4590163826942444,0.01948503777384758,0.8208112120628357,0.900900900363922,0.1,0.6153846383094788,0.9333333373069764,0.4590163826942444,0.8462527990341187,0.6153846383094788,0.012990024872124197,0.8833333253860474,0.8333333134651184,0.00974251888692379,0.6222222447395325,0.6153846383094788,0.8833333253860474,0.01844119653105736
smart_init_box_kenn_bottom_up_adapter_bert_ms,0,3g96x2jy,0.9224889874458312,0.9023026823997498,0.8149288296699524,0.9224889874458312,0.7333333492279053,0.8793028593063354,0.8837059736251831,62,0.9053177833557128,0.016469497233629227,0.7984928488731384,0.7333333492279053,0.8906543254852295,0.8793028593063354,0.9138227701187134,0.8837059736251831,0.7833333015441895,0.25,0.8046414852142334,0.9803921580314636,0.6416667699813843,0.8220338225364685,0.9138227701187134,0.7833333611488342,0.8093371391296387,0.7888889312744141,0.8000000715255737,0.7833333611488342,0.9023026823997498,0.8906543254852295,0.723809540271759,0.7692307233810425,0.8479250073432922,0.9053177833557128,0.016669994220137596,0.8362069129943848,0.7230769395828247,0.016353514045476913,0.8149288296699524,0.900900900363922,0.48,0.7520000338554382,0.8333333134651184,0.7142857313156128,0.8479250073432922,0.7523960471153259,0.014727727510035038,0.8083333969116211,0.8333333134651184,0.013395965099334717,0.7054581642150879,0.7333333492279053,0.8083333373069763,0.016875434666872025
smart_init_box_adapter_bert_ms,2,1r8wkm5l,0.9155300855636596,0.8889622092247009,0.8195040225982666,0.9155300855636596,0.8666666746139526,0.8808279037475586,0.8704472780227661,41,0.9064196348190308,0.01270007062703371,0.7148776054382324,0.37142857909202576,0.8848763108253479,0.8808279037475586,0.910952091217041,0.8704472780227661,0.8999999761581421,0.25,0.7013251185417175,0.9803921580314636,0.4583333730697632,0.6688103079795837,0.910952091217041,0.8999999761581421,0.5839402675628662,0.60833340883255,0.8777778148651123,0.9000000357627869,0.8889622092247009,0.8848763108253479,0.3857142925262451,0.5600000023841858,0.8442078232765198,0.9064196348190308,0.014924377202987673,0.5445026159286499,0.3857142925262451,0.018789144232869148,0.8195040225982666,0.900900900363922,0.32,0.5399999618530273,0.9333333373069764,0.4000000059604645,0.8442078232765198,0.5399999618530273,0.012679791077971458,0.8666666746139526,0.8333333134651184,0.00956854596734047,0.6073620319366455,0.5199999809265137,0.8666666746139526,0.018093250691890717
smart_init_box_adapter_bert_ms,1,6yyyirgr,0.923387885093689,0.90305894613266,0.8012033700942993,0.923387885093689,0.46666666865348816,0.8747276663780212,0.8829427361488342,42,0.9021862745285034,0.016353514045476913,0.7003921866416931,0.6086956262588501,0.8886675834655762,0.8747276663780212,0.912663996219635,0.8829427361488342,0.4333333373069763,0.25,0.6621606349945068,0.9803921580314636,0.3583333492279053,0.7272727489471436,0.912663996219635,0.4333333373069763,0.7963626384735107,0.7833333611488342,0.5666666626930237,0.4333333671092987,0.90305894613266,0.8886675834655762,0.7043478488922119,0.5333333611488342,0.8400894403457642,0.9021862745285034,0.01462196558713913,0.8539325594902039,0.6842105388641357,0.009046625345945358,0.8012033700942993,0.900900900363922,0.56,0.5306122303009033,0.4000000059604645,0.800000011920929,0.8400894403457642,0.5365605354309082,0.008189575746655464,0.6333333849906921,0.8333333134651184,0.007480863016098738,0.3922807276248932,0.5283018946647644,0.6333333253860474,0.013221990317106249
smart_init_box_adapter_bert_ms,0,fbo1j8tc,0.9176757335662842,0.8929359912872314,0.8208112120628357,0.9176757335662842,0.9333333373069764,0.8812636137008667,0.8733218908309937,8,0.9067095518112184,0.012642079032957554,0.718532383441925,0.4590163826942444,0.8870614171028137,0.8812636137008667,0.9121596813201904,0.8733218908309937,0.9333333373069764,0.25,0.7431164383888245,0.9803921580314636,0.46666666865348816,0.7235494256019592,0.9121596813201904,0.9333333373069764,0.6328083276748657,0.6055556535720825,0.8999999761581421,0.9333333373069764,0.8929359912872314,0.8870614171028137,0.4590163826942444,0.6153846383094788,0.8462527990341187,0.9067095518112184,0.015000675804913044,0.6127167344093323,0.4590163826942444,0.01948503777384758,0.8208112120628357,0.900900900363922,0.09,0.6153846383094788,0.9333333373069764,0.4590163826942444,0.8462527990341187,0.6153846383094788,0.012990024872124197,0.8833333253860474,0.8333333134651184,0.00974251888692379,0.6222222447395325,0.6153846383094788,0.8833333253860474,0.01844119653105736
no_init_kenn_hybrid_adapter_bert_ms,2,3i6363f6,0.9252203702926636,0.9086305499076844,0.8637022376060486,0.9252203702926636,0.8333333134651184,0.8991285562515259,0.8942083716392517,120,0.9142136573791504,0.019427048042416573,0.9277694821357728,0.6944444179534912,0.9038546085357666,0.8991285562515259,0.9196840524673462,0.8942083716392517,0.9166666269302368,0.375,0.8326680064201355,0.9824561476707458,0.9000000357627869,0.8441064953804016,0.9196840524673462,0.9166666865348816,0.7589669227600098,0.9305555820465088,0.9222222566604614,0.9166667461395264,0.9086305499076844,0.9038546085357666,0.6472222208976746,0.75,0.8786906003952026,0.9142136573791504,0.019368883222341537,0.7762237787246704,0.6395348906517029,0.01913709193468094,0.8637022376060486,0.9572649598121644,0.06999999999999999,0.7534247040748596,1.0,0.6000000238418579,0.8786906003952026,0.7587329745292664,0.018961522728204727,0.9250000715255736,0.9333333373069764,0.018789146095514297,0.9082568883895874,0.7575757503509521,0.925000011920929,0.01931106485426426
no_init_kenn_top_down_adapter_bert_ms,2,bkz96mxh,0.8099455237388611,0.7447729110717773,0.8669701814651489,0.8099455237388611,1.0,0.9002178907394409,0.8710695505142212,123,0.9149095416069032,0.019253075122833252,0.9439215660095216,0.06849315017461777,0.8151509165763855,0.9002178907394409,0.8592337965965271,0.8710695505142212,1.0,0.375,0.5322114825248718,0.9824561476707458,0.8916667103767395,0.182821124792099,0.8592337965965271,1.0,0.36560696363449097,0.9222222566604614,0.9777778387069702,1.0,0.7447729110717773,0.8151509165763855,0.05718235671520233,0.08771929144859314,0.8690150380134583,0.9149095416069032,0.019706087186932564,0.10095735639333724,0.05494505539536476,0.020876826718449593,0.8669701814651489,0.9572649598121644,0.01,0.1041666641831398,1.0,0.0458715595304966,0.8690150380134583,0.10817880183458328,0.019681239500641823,0.9666666984558104,0.9333333373069764,0.018615171313285828,0.9427313208580016,0.12820513546466827,0.9666666388511658,0.02018093317747116
no_init_kenn_bottom_up_adapter_bert_ms,2,42g37h0r,0.9253943562507628,0.9090107679367064,0.8630486726760864,0.9253943562507628,0.800000011920929,0.8989107012748718,0.8945274353027344,120,0.914039671421051,0.019717004150152206,0.9303483366966248,0.6857143044471741,0.903932511806488,0.8989107012748718,0.919681966304779,0.8945274353027344,0.8999999761581421,0.375,0.8313265442848206,0.9824561476707458,0.8916667103767395,0.8461538553237915,0.919681966304779,0.8999999761581421,0.7643901109695435,0.9444445371627808,0.9111111164093018,0.9000000953674316,0.9090107679367064,0.903932511806488,0.6553571224212646,0.7692307829856873,0.8785061240196228,0.914039671421051,0.01942272111773491,0.7857142686843872,0.650602400302887,0.018789144232869148,0.8630486726760864,0.9572649598121644,0.06999999999999999,0.7552447319030762,1.0,0.625,0.8785061240196228,0.7584385871887207,0.01870175451040268,0.9166667461395264,0.9333333373069764,0.018615171313285828,0.895814061164856,0.7384615540504456,0.9166666865348816,0.01913709193468094
no_init_kenn_hybrid_adapter_bert_ms,1,3re3tc7e,0.9281489849090576,0.9137663245201112,0.8604342937469482,0.9281489849090576,0.800000011920929,0.8980392217636108,0.9046621322631836,120,0.9133437871932985,0.01983298733830452,0.915454626083374,0.8275862336158752,0.9058345556259156,0.8980392217636108,0.920686900615692,0.9046621322631836,0.8333333730697632,0.375,0.9003146290779114,0.9824561476707458,0.8333333730697632,0.9137930870056152,0.920686900615692,0.8333333134651184,0.936680793762207,0.9500000476837158,0.8666666746139526,0.8333333730697632,0.9137663245201112,0.9058345556259156,0.9137930870056152,0.9285714626312256,0.8819941282272339,0.9133437871932985,0.019111787900328636,0.9464285969734192,0.9090909361839294,0.017397355288267136,0.8604342937469482,0.9572649598121644,0.81,0.8695651888847351,0.8666666746139526,1.0,0.8819941282272339,0.8717105388641357,0.017397355288267136,0.8833334445953369,0.9333333373069764,0.017397355288267136,0.833333432674408,0.813559353351593,0.8833333253860474,0.018441198393702507
smart_init_kenn_horizontal_adapter_bert_ms,2,o8w5ein0,0.9268441200256348,0.9124475121498108,0.8637022376060486,0.9268441200256348,0.9333333373069764,0.8991285562515259,0.9021604657173156,77,0.9140396118164062,0.02018093317747116,0.9453744888305664,0.699999988079071,0.9057390689849854,0.8991285562515259,0.9203973412513732,0.9021604657173156,0.9166666269302368,0.375,0.9079702496528624,0.9824561476707458,0.9166667461395264,0.9098360538482666,0.9203973412513732,0.9166666865348816,0.894152045249939,0.9666666984558104,0.9222222566604614,0.9166667461395264,0.9124475121498108,0.9057390689849854,0.8500000238418579,0.9473683834075928,0.8825125694274902,0.9140396118164062,0.01973642036318779,0.8951612710952759,0.8208954930305481,0.01913709193468094,0.8637022376060486,0.9572649598121644,0.5700000000000001,0.8661417365074158,0.8999999761581421,1.0,0.8825125694274902,0.8820754289627075,0.01913709193468094,0.9250000715255736,0.9333333373069764,0.01913709193468094,0.9166667461395264,0.7999999523162842,0.925000011920929,0.01931106485426426
no_init_kenn_top_down_adapter_bert_ms,1,2q9ld8gz,0.927685022354126,0.9128989577293396,0.8584734797477722,0.927685022354126,0.7333333492279053,0.8973855972290039,0.9017071723937988,120,0.9128798246383668,0.01983298733830452,0.9018433094024658,0.8148148059844971,0.9050757884979248,0.8973855972290039,0.9202228784561156,0.9017071723937988,0.7833333015441895,0.375,0.8590698838233948,0.9824561476707458,0.783333420753479,0.8841201663017273,0.9202228784561156,0.7833333611488342,0.8864466547966003,0.9500000476837158,0.8333333730697632,0.783333420753479,0.9128989577293396,0.9050757884979248,0.8384418487548828,0.8474575877189636,0.8795593976974487,0.9128798246383668,0.01882762834429741,0.9115044474601746,0.8392857313156128,0.016353514045476913,0.8584734797477722,0.9572649598121644,0.88,0.8103447556495667,0.8333333134651184,0.8620689511299133,0.8795593976974487,0.8099512457847595,0.016353514045476913,0.8583333492279053,0.9333333373069764,0.016353514045476913,0.7833333611488342,0.7719298005104065,0.8583333492279053,0.017919275909662247
no_init_kenn_bottom_up_adapter_bert_ms,1,2akuujkd,0.9277429580688475,0.912918210029602,0.8591270446777344,0.9277429580688475,0.7333333492279053,0.8976035118103027,0.901797354221344,119,0.9130538702011108,0.01983298733830452,0.9064220786094666,0.8148148059844971,0.9051960706710817,0.8976035118103027,0.9203397631645204,0.901797354221344,0.800000011920929,0.375,0.8656648397445679,0.9824561476707458,0.8000000715255737,0.8888888955116272,0.9203397631645204,0.800000011920929,0.8879792094230652,0.9500000476837158,0.8444445133209229,0.8000000715255737,0.912918210029602,0.9051960706710817,0.8407407402992249,0.8666666746139526,0.8799452781677246,0.9130538702011108,0.018923217430710793,0.9122806787490844,0.8421052694320679,0.016701461747288704,0.8591270446777344,0.9572649598121644,0.62,0.8205128312110901,0.8666666746139526,0.8666666746139526,0.8799452781677246,0.8198645114898682,0.016701461747288704,0.8666667342185974,0.9333333373069764,0.016701461747288704,0.8000000715255737,0.7719298005104065,0.8666666746139526,0.018093250691890717
smart_init_kenn_horizontal_adapter_bert_ms,1,97cme58e,0.9243505001068116,0.9065112471580504,0.8597806692123413,0.9243505001068116,0.8666666746139526,0.8978213667869568,0.8903868794441223,9,0.9131118059158324,0.01461377926170826,0.7777778506278992,0.5098039507865906,0.9021453857421876,0.8978213667869568,0.9186967611312866,0.8903868794441223,0.8166666626930237,0.375,0.7663567662239075,0.9824561476707458,0.4916667342185974,0.7865168452262878,0.9186967611312866,0.8166666626930237,0.6940011978149414,0.7000000476837158,0.8555556535720825,0.8166667222976685,0.9065112471580504,0.9021453857421876,0.5497738122940063,0.6666666865348816,0.8748161196708679,0.9131118059158324,0.01623753271996975,0.7142857313156128,0.5444444417953491,0.017049409449100494,0.8597806692123413,0.9572649598121644,0.1,0.653333306312561,0.7666666507720947,0.5897436141967773,0.8748161196708679,0.657155454158783,0.012814205139875412,0.8750000596046448,0.9333333373069764,0.0102644395083189,0.6138005256652832,0.6419753432273865,0.875,0.018267223611474037
no_init_kenn_hybrid_adapter_bert_ms,0,4amgwgun,0.92823588848114,0.914190709590912,0.8610878586769104,0.92823588848114,0.8999999761581421,0.8982570767402649,0.906082034111023,62,0.9134017825126648,0.01983298733830452,0.9199095368385316,0.8999999761581421,0.9061538577079772,0.8982570767402649,0.9207590818405152,0.906082034111023,0.8500000238418579,0.375,0.9174229502677916,0.9824561476707458,0.8500000238418579,0.926406979560852,0.9207590818405152,0.8500000238418579,0.9608187079429626,0.9500000476837158,0.8777778148651123,0.8500000238418579,0.914190709590912,0.9061538577079772,0.949999988079071,0.888888955116272,0.8830121159553528,0.9134017825126648,0.019204793497920036,0.9639639854431152,0.9444444179534912,0.017745302990078926,0.8610878586769104,0.9572649598121644,0.93,0.8947368264198303,0.800000011920929,1.0,0.8830121159553528,0.8972222805023193,0.017745302990078926,0.8916667699813843,0.9333333373069764,0.017745302990078926,0.8500000238418579,0.8999999761581421,0.8916666507720947,0.018615171313285828
no_init_kenn_top_down_adapter_bert_ms,0,3o5cu09b,0.706160306930542,0.6191189885139465,0.8669701814651489,0.706160306930542,1.0,0.9002178907394409,0.8698956370353699,80,0.9149095416069032,0.01913709193468094,0.9410029649734496,0.029556650668382645,0.7336647510528564,0.9002178907394409,0.7970943450927734,0.8698956370353699,1.0,0.375,0.5107479095458984,0.9824561476707458,0.8833333253860474,0.09686847776174544,0.7970943450927734,1.0,0.34565016627311707,0.9166667461395264,0.9777778387069702,1.0,0.6191189885139465,0.7336647510528564,0.027247153222560883,0.04866180196404457,0.868430495262146,0.9149095416069032,0.01964515633881092,0.05098900943994522,0.027051398530602455,0.020876826718449593,0.8669701814651489,0.9572649598121644,0.01,0.05267778784036637,1.0,0.02493765577673912,0.868430495262146,0.05304887518286705,0.019583571702241898,0.9666666984558104,0.9333333373069764,0.01844119653105736,0.9380530714988708,0.057416271418333054,0.9666666388511658,0.02018093317747116
no_init_kenn_bottom_up_adapter_bert_ms,0,3lr8367l,0.9277139902114868,0.913582980632782,0.8610878586769104,0.9277139902114868,0.8999999761581421,0.8982570767402649,0.9044777154922484,58,0.9134017825126648,0.01983298733830452,0.9199095368385316,0.8181818127632141,0.9058552384376526,0.8982570767402649,0.9205023050308228,0.9044777154922484,0.8500000238418579,0.375,0.9048033356666564,0.9824561476707458,0.8500000238418579,0.9145299196243286,0.9205023050308228,0.8500000238418579,0.93354594707489,0.9500000476837158,0.8777778148651123,0.8500000238418579,0.913582980632782,0.9058552384376526,0.9090908765792848,0.888888955116272,0.8822495937347412,0.9134017825126648,0.019204793497920036,0.938596487045288,0.8947368264198303,0.017745302990078926,0.8610878586769104,0.9572649598121644,0.75,0.8717948198318481,0.800000011920929,1.0,0.8822495937347412,0.8785529732704163,0.017745302990078926,0.8916667699813843,0.9333333373069764,0.017745302990078926,0.8500000238418579,0.8571428060531616,0.8916666507720947,0.018615171313285828
smart_init_kenn_horizontal_adapter_bert_ms,0,33odeqfm,0.9282938838005066,0.9142603278160096,0.8565126657485962,0.9282938838005066,0.8666666746139526,0.8967320322990417,0.9066422581672668,70,0.9122419357299804,0.01931106485426426,0.8767772912979126,0.9285714030265808,0.9054113626480104,0.8967320322990417,0.92019784450531,0.9066422581672668,0.7333333492279053,0.375,0.8769761323928833,0.9824561476707458,0.7333333492279053,0.8968609571456909,0.92019784450531,0.7333333492279053,0.9703425168991088,0.9250000715255736,0.8000000715255737,0.7333333492279053,0.9142603278160096,0.9054113626480104,0.9642857313156128,0.75,0.8808647990226746,0.9122419357299804,0.01830432564020157,0.970873773097992,0.95652174949646,0.015309672802686691,0.8565126657485962,0.9572649598121644,0.92,0.8301886916160583,0.6000000238418579,1.0,0.8808647990226746,0.8330996036529541,0.015309672802686691,0.8333333730697632,0.9333333373069764,0.015309672802686691,0.7333333492279053,0.8965517282485962,0.8333333134651184,0.017397355288267136
smart_init_kenn_hybrid_adapter_bert_ms,2,eknrl1sv,0.9276559948921204,0.9132551550865172,0.8637022376060486,0.9276559948921204,0.9333333373069764,0.8991285562515259,0.9034209251403807,79,0.9140396118164062,0.02000696025788784,0.941371738910675,0.800000011920929,0.9061368107795716,0.8991285562515259,0.9207975268363952,0.9034209251403807,0.9166666269302368,0.375,0.9188894629478456,0.9824561476707458,0.9166667461395264,0.925000011920929,0.9207975268363952,0.9166666865348816,0.915580689907074,0.9583333730697632,0.9222222566604614,0.9166667461395264,0.9132551550865172,0.9061368107795716,0.8821429014205933,0.931034505367279,0.8831151723861694,0.9140396118164062,0.019652854651212692,0.925000011920929,0.8730158805847168,0.01913709193468094,0.8637022376060486,0.9572649598121644,0.81,0.8943089246749878,0.8999999761581421,0.9642857313156128,0.8831151723861694,0.8990734219551086,0.01913709193468094,0.9250000715255736,0.9333333373069764,0.01913709193468094,0.9166667461395264,0.8615384697914124,0.925000011920929,0.01931106485426426
smart_init_kenn_top_down_adapter_bert_ms,2,7z6z4woo,0.9273080825805664,0.9128511548042296,0.8637022376060486,0.9273080825805664,0.9333333373069764,0.8991285562515259,0.9025730490684508,79,0.9140396118164062,0.02000696025788784,0.941371738910675,0.7567567825317383,0.905937910079956,0.8991285562515259,0.9206260442733764,0.9025730490684508,0.9166666269302368,0.375,0.9115726947784424,0.9824561476707458,0.9166667461395264,0.9173553586006165,0.9206260442733764,0.9166666865348816,0.9011662602424622,0.9583333730697632,0.9222222566604614,0.9166667461395264,0.9128511548042296,0.905937910079956,0.8605212569236755,0.931034505367279,0.8827099204063416,0.9140396118164062,0.019652854651212692,0.9098360538482666,0.8461538553237915,0.01913709193468094,0.8637022376060486,0.9572649598121644,0.77,0.8799999952316284,0.8999999761581421,0.9642857313156128,0.8827099204063416,0.8877071142196655,0.01913709193468094,0.9250000715255736,0.9333333373069764,0.01913709193468094,0.9166667461395264,0.8358209133148193,0.925000011920929,0.01931106485426426
smart_init_kenn_bottom_up_adapter_bert_ms,2,b79xr67c,0.9273080825805664,0.9128511548042296,0.8637022376060486,0.9273080825805664,0.9333333373069764,0.8991285562515259,0.9025730490684508,79,0.9140396118164062,0.02000696025788784,0.941371738910675,0.7567567825317383,0.905937910079956,0.8991285562515259,0.9206260442733764,0.9025730490684508,0.9166666269302368,0.375,0.9115726947784424,0.9824561476707458,0.9166667461395264,0.9173553586006165,0.9206260442733764,0.9166666865348816,0.9011662602424622,0.9583333730697632,0.9222222566604614,0.9166667461395264,0.9128511548042296,0.905937910079956,0.8605212569236755,0.931034505367279,0.8827099204063416,0.9140396118164062,0.019652854651212692,0.9098360538482666,0.8461538553237915,0.01913709193468094,0.8637022376060486,0.9572649598121644,0.59,0.8799999952316284,0.8999999761581421,0.9642857313156128,0.8827099204063416,0.8877071142196655,0.01913709193468094,0.9250000715255736,0.9333333373069764,0.01913709193468094,0.9166667461395264,0.8358209133148193,0.925000011920929,0.01931106485426426
smart_init_kenn_hybrid_adapter_bert_ms,1,jt2dppez,0.9246984720230104,0.9073665738105774,0.8552055358886719,0.9246984720230104,0.7333333492279053,0.8962963223457336,0.8899911642074585,9,0.9120099544525146,0.015309672802686691,0.7727598547935486,0.523809552192688,0.9017974734306335,0.8962963223457336,0.9183103442192078,0.8899911642074585,0.7000000476837158,0.375,0.7297303080558777,0.9824561476707458,0.40000003576278687,0.7686274647712708,0.9183103442192078,0.699999988079071,0.6872737407684326,0.7333333492279053,0.7777777910232544,0.7000001072883606,0.9073665738105774,0.9017974734306335,0.5396825671195984,0.6060605645179749,0.8722516894340515,0.9120099544525146,0.016132773831486702,0.7259259223937988,0.5384615659713745,0.01461377926170826,0.8552055358886719,0.9572649598121644,0.29000000000000004,0.6086956858634949,0.6666666865348816,0.5555555820465088,0.8722516894340515,0.6094750165939331,0.010628202930092812,0.8166667222976685,0.9333333373069764,0.008350730873644352,0.5090909600257874,0.6111111640930176,0.8166666626930237,0.017049409449100494
smart_init_kenn_top_down_adapter_bert_ms,1,xqzopglf,0.9247274398803712,0.90754634141922,0.8545519113540649,0.9247274398803712,0.699999988079071,0.8960784077644348,0.890074610710144,9,0.91183602809906,0.015425655990839005,0.7720527648925781,0.5121951103210449,0.9017758965492249,0.8960784077644348,0.918236494064331,0.890074610710144,0.6833333373069763,0.375,0.7255911827087402,0.9824561476707458,0.3916667103767395,0.7667984366416931,0.918236494064331,0.6833333373069763,0.6886932849884033,0.7388889789581299,0.7666666507720947,0.6833333969116211,0.90754634141922,0.9017758965492249,0.5418118238449097,0.6153846383094788,0.8719515800476074,0.91183602809906,0.016118008643388748,0.7293233275413513,0.5394737124443054,0.014265832491219044,0.8545519113540649,0.9572649598121644,0.28,0.6029411554336548,0.6666666865348816,0.5714285969734192,0.8719515800476074,0.604398787021637,0.01039525680243969,0.8083333969116211,0.9333333373069764,0.008176757022738457,0.49793291091918945,0.591549277305603,0.8083333373069763,0.016875434666872025
smart_init_kenn_bottom_up_adapter_bert_ms,1,jdaw5mt9,0.9246404767036438,0.9073461294174194,0.8545519113540649,0.9246404767036438,0.699999988079071,0.8960784077644348,0.8897634148597717,9,0.91183602809906,0.015309672802686691,0.7690090537071228,0.5121951103210449,0.9016770124435424,0.8960784077644348,0.9181935787200928,0.8897634148597717,0.6833333373069763,0.375,0.7226439118385315,0.9824561476707458,0.38333335518836975,0.7637795209884644,0.9181935787200928,0.6833333373069763,0.6834022998809814,0.7333333492279053,0.7666666507720947,0.6833333969116211,0.9073461294174194,0.9016770124435424,0.5338753461837769,0.6060605645179749,0.8718022704124451,0.91183602809906,0.016054468229413033,0.7238805890083313,0.5324675440788269,0.014265832491219044,0.8545519113540649,0.9572649598121644,0.22,0.598540186882019,0.6666666865348816,0.5555555820465088,0.8718022704124451,0.5994285941123962,0.01025356724858284,0.8083333969116211,0.9333333373069764,0.008002784103155136,0.4911458492279053,0.591549277305603,0.8083333373069763,0.016875434666872025
smart_init_kenn_hybrid_adapter_bert_ms,0,ilwyx8ha,0.928467869758606,0.9144824743270874,0.8571662902832031,0.928467869758606,0.8333333134651184,0.8969498872756958,0.907288670539856,119,0.9124158620834352,0.01931106485426426,0.8813679814338684,0.9615384340286256,0.9056313633918762,0.8969498872756958,0.9203718900680542,0.907288670539856,0.75,0.375,0.8881388306617737,0.9824561476707458,0.7500000596046448,0.9058295488357544,0.9203718900680542,0.75,0.9813315868377686,0.9250000715255736,0.8111110925674438,0.7500000596046448,0.9144824743270874,0.9056313633918762,0.9807692170143129,0.800000011920929,0.8815155625343323,0.9124158620834352,0.0184001661837101,0.9805825352668762,0.97826087474823,0.015657620504498482,0.8571662902832031,0.9572649598121644,0.98,0.8490565419197083,0.6666666865348816,1.0,0.8815155625343323,0.8500000238418579,0.015657620504498482,0.8416666984558105,0.9333333373069764,0.015657620504498482,0.7500001192092896,0.8928570747375488,0.8416666388511658,0.017571330070495605
smart_init_kenn_top_down_adapter_bert_ms,0,wv3g5bfx,0.9253943562507628,0.9091110229492188,0.8532447218894958,0.9253943562507628,0.6333333253860474,0.8956426978111267,0.8926366567611694,11,0.9115460515022278,0.016353514045476913,0.7874780893325806,0.5,0.9023265838623048,0.8956426978111267,0.9184180498123168,0.8926366567611694,0.6499999761581421,0.375,0.7382954955101013,0.9824561476707458,0.42500004172325134,0.7818929553031921,0.9184180498123168,0.6499999761581421,0.7322472929954529,0.783333420753479,0.7444444894790649,0.6500000953674316,0.9091110229492188,0.9023265838623048,0.6071428656578064,0.6896552443504333,0.8724963068962097,0.9115460515022278,0.01644004136323929,0.772357702255249,0.5909090638160706,0.013569938018918036,0.8532447218894958,0.9572649598121644,0.33,0.6190475821495056,0.6666666865348816,0.7142857313156128,0.8724963068962097,0.6278409361839294,0.010729718022048472,0.7916666865348816,0.9333333373069764,0.008872651495039463,0.5139535069465637,0.5588235259056091,0.7916666865348816,0.016527488827705383
smart_init_kenn_bottom_up_adapter_bert_ms,0,xm2hurg9,0.925713300704956,0.9095744490623474,0.8486695289611816,0.925713300704956,0.5,0.8941176533699036,0.8914515376091003,10,0.91044420003891,0.016701463609933853,0.7652174234390259,0.5,0.90177983045578,0.8941176533699036,0.9180152416229248,0.8914515376091003,0.5333333015441895,0.375,0.6886351704597473,0.9824561476707458,0.3333333432674408,0.7553647756576538,0.9180152416229248,0.5333333611488342,0.7121008038520813,0.8000000715255737,0.6666666865348816,0.533333420753479,0.9095744490623474,0.90177983045578,0.5769230723381042,0.6071428060531616,0.8695346117019653,0.91044420003891,0.015975311398506165,0.778761088848114,0.5714285969734192,0.011134307831525804,0.8486695289611816,0.9572649598121644,0.35000000000000003,0.5517241954803467,0.5666666626930237,0.6538461446762085,0.8695346117019653,0.554272472858429,0.008564851246774197,0.73333340883255,0.9333333373069764,0.006958942394703627,0.41025641560554504,0.5,0.7333333492279053,0.015309672802686691
